Country,Region,sex,extract_date,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,North West,female,2025-09-01,30389,35064,43033,37134,42288,41798,43156,47885,46639,47135,48105,50905,51135,50192,49010,49555,48808,49812,47489,49698,48461,45757,47571,54910,50951,56946,51160,56580,57725,54886,56073,59812,58388,67557,58102,63305,63084,58258,61936,57463,58066,57850,53339,59445,57522,49894,43888,43317,43832,47715,41606,46608,55215,51813,52862,53925,51203,51103,53535,56261,54759,55127,53137,50589,48843,45751,45338,46696,39923,37311,38512,36092,35670,34362,38534,28415,41303,48679,27299,31565,28556,28171,19438,19786,19704,17967,17430,15396,13144,11257,8560,7766,6663,5188,3967,9709
England,North West,male,2025-09-01,33524,38706,44025,39266,43651,43562,44765,49979,50300,49909,48830,53992,53063,53212,50173,53869,52369,53065,50357,50117,50355,47149,48468,51665,52083,60628,56544,57356,58165,58188,58746,60103,63128,70895,61243,62440,68243,60396,65311,60742,61842,60281,57396,60644,64006,53206,47180,47826,48287,51030,46603,49220,58009,55602,54429,56322,52887,52946,53275,59581,55474,55944,54678,53462,48521,43877,48253,44172,37884,36322,38100,34084,32602,32686,33778,27495,40392,41110,22378,28039,24300,24098,15698,14445,14732,13915,12299,10201,9242,6781,4966,4518,3563,2642,1787,3773
England,North West,persons,2025-09-01,64023,74054,87876,75890,86762,85620,88134,97676,96984,96758,97239,105008,104023,103315,101424,102614,101292,101825,97996,100103,98801,92761,98249,106503,102181,116438,106938,114610,115455,112861,115185,119608,121817,138882,119555,124513,131879,116513,126889,117987,119966,118748,110562,120336,120931,100645,92062,91591,91927,99452,88318,95777,113015,108287,105919,109580,104433,103823,107225,115996,111116,110860,108388,104129,97400,90547,93321,91178,77068,73014,78086,73936,66923,66877,73385,56563,80717,90260,50201,59458,53116,52076,35085,33362,35170,31718,29965,25606,22464,19064,13345,11955,10239,7887,5753,13462
England,South East,female,2025-09-01,37537,40695,52602,47462,48842,52097,50696,57901,57259,58352,55996,63130,62135,64369,62069,63883,63610,60737,57259,52297,54297,50645,53671,58278,63240,59793,61572,61454,63835,61955,63454,71029,71334,78805,70986,78605,75943,73707,76036,71688,72665,71957,68818,77274,77000,68243,61451,64681,58073,68413,58792,65497,70625,65787,66381,69574,67593,66592,67244,71102,69692,67516,64022,64446,58318,58607,57119,53464,47974,49308,50411,44562,46308,40940,49044,39804,51540,73081,36291,42495,39043,41439,25380,24121,28012,26265,23311,20655,17482,17350,12650,12321,10291,9495,6810,17153
England,South East,male,2025-09-01,39696,42454,54816,48699,52140,54886,53998,61229,59292,60597,57207,67250,67811,67066,64476,67107,68891,65138,63031,58488,59713,51629,54065,54525,61249,64906,64535,62550,65012,66701,63494,71730,68400,74147,71495,77759,80329,72168,77596,71790,72049,74301,71584,79364,78892,73656,63952,64702,64711,70877,60293,66412,72113,67490,67075,70411,67474,65848,70457,72531,69939,66303,64691,62395,60557,55187,56512,53748,46056,47192,45198,42400,42347,37985,39598,32520,45798,63555,29501,36258,34156,33930,20195,19013,21048,18844,16515,15784,12442,10537,8353,7189,5835,4429,3200,6718
England,South East,persons,2025-09-01,76179,83157,108515,95492,100992,107299,104484,119358,114970,119649,113785,130468,128515,131806,125686,129995,132282,127377,119241,111172,115056,105378,106706,114044,124160,125249,125484,126252,131490,128176,127034,142516,137731,154237,142404,156280,156452,146955,154662,142620,144565,146933,140108,156882,155754,142156,125583,129866,122865,139510,118798,132298,142598,135147,131443,137558,133870,133295,137324,143820,139575,134085,130019,127265,119885,113894,114044,104912,95007,96434,95681,88465,87188,80103,88146,73957,97069,138414,65562,78408,72958,75013,47055,42663,49034,45097,39868,37598,29913,27743,20571,19199,16140,14487,9884,23757
England,South West,female,2025-09-01,19146,19482,28830,24926,26791,26813,29074,31068,30419,32763,31777,34163,36406,32939,33711,35340,35035,36566,34848,36298,37933,34713,32750,33966,34951,35272,36319,36353,35511,38076,38212,41158,39588,42867,39472,44134,43445,41254,42233,40349,39553,39297,37584,42162,41379,38491,32833,35130,30784,36263,33273,35875,42822,39318,41443,39998,40947,43419,44145,45750,44840,44007,42725,42084,40278,38606,37554,37495,31845,33862,35307,30953,32067,29892,31976,29123,39661,48297,22597,32257,27918,28221,18519,17948,18613,17360,15736,13573,12321,10615,9223,8121,6874,5672,4454,11237
England,South West,male,2025-09-01,20099,21736,30623,24025,29416,28575,30333,32421,33165,33241,31862,37964,37335,37869,35265,37659,37130,35763,35603,34423,36638,34569,32818,33817,34899,37596,38491,38914,37057,39665,39870,40956,41759,43455,40441,44421,44122,41880,42336,39596,39941,40784,38864,42702,42154,38920,33527,33552,31312,35653,35422,37480,43143,38026,41531,39745,40829,41460,43061,45204,44098,43430,40907,44107,39124,36778,36251,37658,31999,30597,31442,28104,30857,25434,31661,22268,37610,42596,22906,27517,23588,25222,14609,14183,14637,13329,12059,10969,8743,7137,5905,4920,3838,3101,2208,4389
England,South West,persons,2025-09-01,40016,41481,59981,48319,56524,54843,59551,62979,63687,66172,63291,72270,72724,72175,69267,73362,72017,72724,70449,72340,73809,71361,65266,67655,69714,72985,75432,74566,72928,77491,77734,81684,82535,87915,80472,88384,87235,82513,84329,80426,79832,80036,76135,84784,84184,76708,66553,68141,61391,73154,68397,72962,86100,76785,83208,79870,81289,85237,87125,91058,88890,87397,84342,86139,79437,75136,73189,73933,63742,63865,68227,61422,62315,55714,63432,51734,77402,91587,44206,59882,51093,53445,34118,32696,33223,30623,27826,24499,21116,18945,14615,12989,10657,8784,6665,15579
England,West Midlands,female,2025-09-01,27191,32188,33460,33148,34455,35226,37531,40522,38118,39443,39485,42794,44384,41332,39942,41713,41383,39552,40375,41166,37787,35660,40384,40527,41858,45957,44174,47596,45360,46190,45390,47524,47954,49678,49228,50344,50345,47689,48710,46715,44795,46678,41778,47842,48545,39828,36028,37014,35880,38291,34965,35270,43349,42364,41866,42732,41694,40920,43855,43431,41632,42135,41337,39600,35960,35247,34796,34639,30551,28298,31599,29182,28145,26210,27759,25214,33313,37496,19553,27310,24713,25174,17005,15889,15529,15781,13887,12898,11827,8833,7304,6565,5946,4995,3834,8610
England,West Midlands,male,2025-09-01,29681,33645,35321,33346,37398,37417,37868,41826,40607,42057,41938,45827,45502,43757,41792,44462,44398,42607,42432,41726,43596,40559,40347,40913,45488,43477,47806,47866,47322,45845,47156,48716,50071,55465,50469,52647,52164,50693,51928,49535,48152,50435,42369,52040,50279,43909,40066,38906,40008,40375,38899,40821,45457,44282,45712,45594,44685,45147,42198,44454,42727,42680,42473,40436,36809,35786,34509,33707,29079,29011,29384,28631,24582,23714,27058,21475,28538,33063,17153,23233,21675,21062,13236,11621,13150,11579,10484,9538,7555,5966,4771,3849,3237,2511,1793,3711
England,West Midlands,persons,2025-09-01,56674,63713,69530,66083,72377,72328,74715,82002,78964,80198,81985,89762,89746,85225,79756,85735,85797,81857,82103,83110,82599,76464,81472,81565,86126,88935,91645,95317,92392,91647,93400,96237,97778,105245,99822,102912,101424,98534,100958,95830,92339,97263,84546,100026,98652,83846,76361,76142,75948,79480,73979,75563,88551,86424,87850,88232,86100,85194,86038,88181,84570,84825,83704,80177,72331,70962,69123,67729,59471,57846,61072,57641,53150,49953,54901,47558,62326,71076,36775,50348,45685,46271,29684,27147,29522,27499,24265,22276,19352,15564,11926,10561,9113,7305,5580,12431
England,Yorkshire and The Humber,female,2025-09-01,23343,25102,28660,28221,30458,30476,32738,33619,33474,33455,34456,37689,36191,37148,35138,37047,35501,35073,35638,36333,37428,34405,36265,37828,40375,39526,40327,40365,41187,38534,40501,45130,43303,47766,40222,46465,45446,42610,44279,41475,40789,38280,39200,42641,41372,38217,29123,32172,29299,34470,31294,33516,40546,38352,39653,40159,38300,38817,38869,40735,39778,39992,37914,36311,36279,33351,34936,34430,28928,28796,28660,26285,25474,24849,28091,22038,32719,40175,15638,25983,19840,20679,15062,14369,14832,14387,12439,11590,9735,9228,7158,5804,5006,4151,2994,7660
England,Yorkshire and The Humber,male,2025-09-01,24802,26620,31038,29273,30924,32367,32745,37091,35962,35283,34334,38634,38510,39248,36750,40565,36319,38115,35796,37516,37862,34929,35137,37219,39765,41095,43871,41733,44597,42591,44448,45499,45728,49261,44502,46173,45348,43201,46672,43055,44833,43205,39993,44157,44943,39142,33864,35395,33675,35628,33697,35568,41508,40402,38987,41329,37954,38943,38649,43383,39252,40164,37786,38168,34580,32483,34061,33554,27648,27075,30070,23666,24769,24277,24961,21472,28108,36001,11638,23336,17532,18456,11038,10900,11384,10502,9292,7981,6745,5325,4291,3358,2746,1985,1518,2833
England,Yorkshire and The Humber,persons,2025-09-01,47940,51007,60953,57538,61188,61338,65716,70445,69222,68939,69068,75867,74404,76270,70912,78242,72296,73654,72305,73884,75112,69593,70910,75767,80021,80570,83370,82036,86006,80117,85266,89157,89807,96995,84026,92737,91772,86150,90628,84533,85827,81790,79054,86939,86237,76626,63908,68024,62965,69779,65019,69259,83275,79309,78203,82104,77584,79096,77838,83599,78874,79930,75470,74676,70438,65669,68730,68212,56178,55864,57309,50381,49679,49317,54210,44240,61238,77141,26918,48492,36519,39535,26386,24519,25219,24792,21725,19985,16783,14425,11440,9182,7743,6152,4518,10449
England,East Midlands,female,2025-10-01,19981,21910,25911,23887,26434,26060,27302,29883,30720,29873,29482,32496,32641,32843,31299,32868,31675,30889,30126,27431,31971,28551,30386,31710,31850,33053,34673,34744,32977,35065,35339,36036,40187,39303,38500,36646,40893,37527,37966,37110,37474,35530,34047,37165,37365,35532,27520,30497,26025,32715,27337,33248,36137,34498,36373,37054,35756,35560,35796,38063,36980,36278,34710,33040,34079,30183,31730,28586,25332,26124,26059,24799,24926,21150,25419,21113,28303,35927,16511,23945,21278,20414,13454,12913,13473,12535,11607,9826,9404,7541,6257,5434,4449,3737,2861,7188
England,East Midlands,male,2025-10-01,20962,23006,25911,25587,27317,26833,29212,31424,31436,33302,29885,33559,34762,33763,33849,35561,33481,33308,32060,29465,32968,31095,31355,33039,33799,35017,34356,33954,34930,35002,34988,40637,39520,40672,39861,40834,39152,37058,39935,37389,38958,36598,34706,41323,39607,35143,30660,32212,29515,33200,29507,32357,38213,35374,36770,36320,36938,35515,38082,37551,35816,37121,34885,34836,31790,30491,29028,28957,24917,24385,25746,22126,22498,20241,26962,17088,26304,32250,15416,21222,17616,18649,10453,10648,10774,9518,8184,7068,6215,4845,3971,3328,2656,1932,1436,2744
England,East Midlands,persons,2025-10-01,41289,44348,51832,48917,53249,52415,56718,60389,62758,61447,59050,66226,67217,67527,64514,67351,65092,63882,62322,55600,65087,59522,61002,64172,63926,67638,68044,68575,67617,69038,71425,75874,78576,79582,78445,76716,80358,76216,78957,74604,76164,72614,69086,78905,76944,69930,58235,63414,54735,66902,57437,65361,73827,69584,72568,74525,71990,72910,74023,75824,71828,72928,69426,68678,66135,60130,60707,58988,51137,50276,52290,46481,47366,41930,52781,38496,54564,69769,31859,45343,38574,39169,23988,23034,24013,22348,19810,17018,15663,12338,10220,8768,7078,5671,4293,10095
England,East of England,female,2025-10-01,27854,25982,37905,32391,34585,34991,37030,39078,41466,39911,38649,45314,42334,43301,42163,44312,43118,40428,37561,36286,36494,30710,35749,37347,37179,40437,41110,42186,43449,45297,45609,48661,50056,53183,50447,54549,52790,51777,52167,49095,50474,46536,46400,53052,51016,46979,40464,42798,40159,43875,39834,43325,46697,44475,45023,46407,45430,45439,48277,50073,44540,46524,40347,46462,40461,39885,37566,37432,33860,34137,34994,31758,30295,28488,36363,23316,35527,53213,23151,30875,25377,28378,16685,17096,18648,17374,15540,14598,12813,10538,8923,8028,7066,5542,4525,11423
England,East of England,male,2025-10-01,29497,28436,40392,34547,37293,37122,40596,40473,42084,43336,40602,45347,45994,46318,43187,45984,45842,43353,40577,41023,36038,35033,37376,36456,39969,43028,45874,43638,44979,46469,46722,50632,50636,55828,49397,55876,56035,52515,54541,50039,52756,47122,49874,54349,53582,46893,43106,47853,40648,47189,42821,43748,50850,44662,47624,47059,44546,46799,49291,48262,46535,46501,43965,42627,40366,39116,37709,36371,31548,30404,31219,28521,28932,26593,29051,22048,32870,42380,19344,29242,21238,24875,13165,12207,13795,13398,11818,10210,8809,7128,5944,4874,3890,3113,2165,4329
England,East of England,persons,2025-10-01,56384,54484,79013,66069,71748,72824,77543,79724,83985,83414,78777,90494,88338,89054,84269,90136,89315,83904,78284,77780,67612,65789,73309,73700,78483,84013,88095,86136,88530,89214,94389,98215,100837,109047,100116,110337,109072,103969,106646,99174,103535,93765,96398,107410,106104,94163,83537,91317,79745,92252,82611,87251,97282,89463,91523,93289,89874,92079,95211,99266,90742,92556,86879,89586,81107,78886,75888,70989,66021,64996,65250,62626,60474,55219,65044,45701,68543,97441,42780,59445,46234,53275,30461,30033,33108,30934,27545,25407,21603,18111,14799,12751,10937,8937,7001,15726
England,London,female,2025-10-01,43436,43643,54189,51623,52918,52396,55840,59811,59261,56899,57052,61744,62091,59768,62545,65869,62245,60396,54734,61113,62847,66747,71412,90424,102961,112320,115017,116699,119518,110561,109393,116207,104902,108091,103051,111971,101459,97777,98821,93084,87180,88342,82982,89195,87468,79131,72722,73465,69197,73682,62701,67193,58491,65480,59661,64151,59963,59062,59913,57719,58745,55982,48094,52873,47854,44945,42591,41446,38111,37088,33507,34363,27642,28678,30199,25555,30993,37050,23232,23857,19169,23170,13988,15145,15533,15350,13278,12094,11162,8788,7427,6778,5556,4860,3547,10053
England,London,male,2025-10-01,45798,46650,58035,50987,54665,54578,57400,58915,63748,60436,58621,65379,60820,66320,63836,65267,67569,62632,56978,61994,63463,62597,69302,79931,83586,99007,101589,109481,112804,106115,109808,113246,110548,116703,115379,118870,114321,111511,113474,104789,104370,104114,97731,104954,101802,94097,86433,85819,82360,85204,76740,77373,72536,75004,66893,71275,67188,61633,61655,61804,62493,57979,47461,53941,45594,46092,41708,41221,36442,34929,29799,29205,25942,25830,25621,20662,25619,31409,15631,19856,15999,17044,10366,10649,11771,10641,9119,8280,6848,5501,4912,4147,3235,2551,2029,3913
England,London,persons,2025-10-01,89195,87213,112199,102595,107736,106915,113078,118063,122859,115683,113523,127059,124024,125866,127400,130376,129807,122903,111476,124126,126936,129293,141467,169788,186540,211240,216040,226732,232288,218293,218526,229772,215259,223014,218818,230434,216156,207513,211837,198560,192411,192320,180950,194895,188871,172649,158574,157087,150007,159929,137237,144136,129913,139273,126773,135110,127455,126337,121763,118928,121288,115281,95664,109731,95107,90440,84670,82456,74786,72004,62696,63959,53354,54086,56167,46511,56630,69053,39324,43699,34597,39818,23827,26796,27946,26213,22270,20240,18047,14495,12264,10878,8806,7680,5432,14084
England,North East,female,2025-10-01,10377,11794,13301,12245,13307,13667,13899,16359,15267,15426,13780,16854,15996,16645,15528,17029,16060,16739,17598,17489,17782,16931,16389,18338,17955,17452,19009,19535,19133,17083,19566,20304,20001,21602,19480,20567,20428,20211,20705,19951,17945,18271,19127,19210,19429,18796,13126,16103,14424,15637,14487,15109,20590,18238,18308,18269,19213,19016,20297,20046,20790,20709,20229,18761,19073,19650,18565,17956,15855,14545,15934,14868,14987,11820,14653,11787,15870,21425,9919,13207,10195,9514,6723,7743,7472,7315,7134,5633,5162,4700,3515,3267,2503,2185,1482,3619
England,North East,male,2025-10-01,11238,12536,13783,12859,14096,14498,14927,16596,16194,15936,16680,17635,17737,17905,16919,17495,16748,17279,18364,17173,18445,16847,17395,17464,18199,19408,20373,20501,20491,19742,20014,21979,21725,23541,19645,22060,22891,20398,22806,20306,20588,19473,18734,19272,21653,19569,15025,14997,15708,17929,15067,16192,20877,19185,18336,18807,17983,18728,19463,20588,19648,20955,19266,18558,18730,16546,18441,18191,14517,14680,15409,13920,12871,12388,13198,11365,13647,18470,8123,12000,8795,7809,5589,5692,5742,5216,4496,3894,3234,2727,2140,1841,1294,1101,761,1391
England,North East,persons,2025-10-01,22339,23759,27434,24877,27716,27861,28434,32905,31923,30821,29787,34350,34340,34328,32269,34561,33041,34276,36881,34838,36490,34315,33487,35139,36223,36774,39394,39419,39735,36659,39303,41642,42020,45198,38422,42694,43127,40725,44291,39448,38543,37886,37619,38409,41066,37834,28340,30723,30269,33910,30029,31343,41089,37434,36637,37174,36911,37426,40423,40720,40035,41537,39941,37512,36938,37146,36932,36483,30550,30240,31235,28728,27742,24594,27308,23124,29602,39662,18410,24963,18793,17068,12590,13325,13159,12508,11398,10274,8410,7309,4987,5113,2844,3918,2243,5006
England,North West,female,2025-10-01,30206,34931,43176,37028,42307,41783,43082,47979,46654,47155,48111,51007,51229,50333,49100,49676,48949,50094,48333,50448,48976,45953,47890,55225,50886,57151,51036,56761,57885,54883,56081,59837,58396,67903,58070,63439,63274,58401,62197,57592,58245,58049,53378,59761,57860,50075,43922,43262,43777,47749,41299,46401,55253,51793,52840,53947,51124,51044,53492,56386,54855,55285,53270,50708,48961,45848,45420,46901,39978,37263,38611,36154,35579,34259,38512,28045,41206,49387,27231,31692,28646,28382,19433,19782,19738,17981,17502,15442,13187,11297,8558,7768,6685,5206,3979,9765
England,North West,male,2025-10-01,33438,38632,44145,39149,43597,43549,44668,50049,50374,49960,48856,54105,53157,53350,50229,54057,52550,53333,50762,50604,50800,47277,48643,51806,52081,60914,56522,57492,58215,58228,58792,60043,63188,71212,61268,62497,68573,60484,65553,60854,61989,60438,57434,60863,64421,53416,47219,47795,48261,51074,46371,48959,58037,55623,54373,56361,52792,52852,53164,59712,55541,56086,54854,53675,48636,43866,48515,44329,37909,36291,38263,34089,32507,32658,33706,27154,40481,41672,22256,28185,24397,24312,15686,14423,14754,13951,12341,10224,9292,6810,4964,4534,3580,2657,1795,3791
England,North West,persons,2025-10-01,63782,73844,88170,75652,86755,85588,87998,97827,97081,96809,97237,105230,104235,103568,101654,102882,101624,102336,99253,101342,99745,93074,98845,106956,102058,116900,106758,114942,115662,112897,115242,119576,121870,139567,119545,124660,132411,116696,127432,118332,120286,119104,110627,120849,121586,100932,92173,91513,91832,99560,87764,95312,113062,108336,105801,109634,104297,103685,107100,116227,111330,111064,108707,104493,97646,90645,93644,91520,77108,72917,78167,73764,66701,66762,73280,55839,80705,91529,50030,59718,53342,52500,35060,33318,35250,31772,30087,25692,22561,19175,13333,11954,10279,7921,5772,13535
